title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,views,videoUrl,durationText,isShort
LISA - FUTW (Vixi Solo Version) (Official Music Video),"LISA’s debut album, ‘Alter Ego’ is out now. Listen here: https://lisa.lnk.to/AlterEgo   
Shop vinyl, CDs, photobooks and more: https://lnk.to/LisaStore 

Follow LISA: 
http://www.instagram.co...",r5VRqWkFpEQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/r5VRqWkFpEQ/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/r5VRqWkFpEQ/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/r5VRqWkFpEQ/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/r5VRqWkFpEQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/r5VRqWkFpEQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/r5VRqWkFpEQ/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/r5VRqWkFpEQ/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/r5VRqWkFpEQ/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/r5VRqWkFpEQ/3.jpg', 'width': 120, 'height': 90}]",LLOUD Official,UC6-BgjsBa5R3PZQ_kZ8hKPg,https://www.youtube.com/@wearelloud,TRUE,3 days ago,2025-02-28T20:00:08.875Z,267505,https://www.youtube.com/watch?v=r5VRqWkFpEQ,02:35:34,FALSE
G Herbo - Traffic (Official Video),"STREAM 'BIG SWERV 2.0' 🌏♻️: https://gherbo.lnk.to/BigSwerv2.0
STREAM 'GREATEST RAPPER ALIVE' ON THE G HERBO APP: https://creators.myseat.com/gherbo

Subscribe to G Herbo's official channel...",ssOka8C8l4w,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ssOka8C8l4w/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ssOka8C8l4w/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ssOka8C8l4w/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ssOka8C8l4w/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ssOka8C8l4w/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ssOka8C8l4w/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ssOka8C8l4w/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ssOka8C8l4w/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ssOka8C8l4w/3.jpg', 'width': 120, 'height': 90}]",G Herbo,UCV0pIPt5HFfulonNog3cz1A,https://www.youtube.com/channel/UCV0pIPt5HFfulonNog3cz1A,FALSE,3 days ago,2025-02-28T20:00:08.875Z,703144,https://www.youtube.com/watch?v=ssOka8C8l4w,02:47:25,FALSE
cLOUDs,"Provided to YouTube by Universal Music Group

cLOUDs · J. Cole

cLOUDs

℗ 2025 Cole World, Inc., under exclusive license to Interscope Records

Released on: 2025-02-21

Producer: DZL
Producer:...",eUsQzDa7qyU,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/eUsQzDa7qyU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/eUsQzDa7qyU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/eUsQzDa7qyU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/eUsQzDa7qyU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/eUsQzDa7qyU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/eUsQzDa7qyU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/eUsQzDa7qyU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/eUsQzDa7qyU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/eUsQzDa7qyU/3.jpg', 'width': 120, 'height': 90}]",J. Cole,UCnc6db-y3IU7CkT_yeVXdVg,https://www.youtube.com/channel/UCnc6db-y3IU7CkT_yeVXdVg,FALSE,9 days ago,2025-02-22T20:00:08.875Z,79319,https://www.youtube.com/watch?v=eUsQzDa7qyU,02:55:48,FALSE
G Herbo - Still Dangerous (Official Video),"STREAM 'BIG SWERV 2.0' 🌏♻️: https://gherbo.lnk.to/BigSwerv2.0
STREAM 'GREATEST RAPPER ALIVE' ON THE G HERBO APP: https://creators.myseat.com/gherbo

Subscribe to G Herbo's official channel...",WGdURQTAlt0,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/WGdURQTAlt0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/WGdURQTAlt0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/WGdURQTAlt0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/WGdURQTAlt0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/WGdURQTAlt0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/WGdURQTAlt0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/WGdURQTAlt0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/WGdURQTAlt0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/WGdURQTAlt0/3.jpg', 'width': 120, 'height': 90}]",G Herbo,UCV0pIPt5HFfulonNog3cz1A,https://www.youtube.com/channel/UCV0pIPt5HFfulonNog3cz1A,FALSE,10 days ago,2025-02-21T20:00:08.875Z,123193,https://www.youtube.com/watch?v=WGdURQTAlt0,03:26:26,FALSE
Andor | Season 2 Trailer | Streaming April 22 on Disney+,"The critically acclaimed series returns.

Watch the new trailer for season 2 of Andor, streaming April 22 on Disney+.",AE4wxt70aUM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/AE4wxt70aUM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/AE4wxt70aUM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/AE4wxt70aUM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/AE4wxt70aUM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/AE4wxt70aUM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/AE4wxt70aUM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/AE4wxt70aUM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/AE4wxt70aUM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/AE4wxt70aUM/3.jpg', 'width': 120, 'height': 90}]",Star Wars,UCZGYJFUizSax-yElQaFDp5Q,https://www.youtube.com/@StarWars,TRUE,7 days ago,2025-02-24T20:00:08.875Z,30961,https://www.youtube.com/watch?v=AE4wxt70aUM,03:26:26,FALSE
IS THIS THE BEST BRAWLER EVER?!,"IMPROVED REWARDS FOR F2P, A FULL RANKED REWORK, TWO NEW BRAWLERS, GADGET CHANGES, AND MORE!
YOUTOOZ PRE-ORDER: https://youtooz.com/collections/brawl-stars
FREE SPRAY: https://link.brawlstars.com/?a...",SD2UiX1jpd8,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/SD2UiX1jpd8/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/SD2UiX1jpd8/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/SD2UiX1jpd8/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/SD2UiX1jpd8/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/SD2UiX1jpd8/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/SD2UiX1jpd8/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/SD2UiX1jpd8/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/SD2UiX1jpd8/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/SD2UiX1jpd8/3.jpg', 'width': 120, 'height': 90}]",Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,https://www.youtube.com/@BrawlStars,TRUE,9 days ago,2025-02-22T20:00:08.875Z,27056,https://www.youtube.com/watch?v=SD2UiX1jpd8,03:03:47,FALSE
An Extended Look at Pokémon Legends: Z-A!,"Here’s an extended look at Pokémon Legends: Z-A. Learn more about this title, slated for release in late 2025!

Official site: https://www.pokemon.com
Shop: http://www.pokemoncenter.com...",M_KNDtKJJ-8,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/M_KNDtKJJ-8/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/M_KNDtKJJ-8/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/M_KNDtKJJ-8/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/M_KNDtKJJ-8/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/M_KNDtKJJ-8/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/M_KNDtKJJ-8/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/M_KNDtKJJ-8/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/M_KNDtKJJ-8/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/M_KNDtKJJ-8/3.jpg', 'width': 120, 'height': 90}]",The Official Pokémon YouTube channel,UCFctpiB_Hnlk3ejWfHqSm6Q,https://www.youtube.com/@pokemon,TRUE,4 days ago,2025-02-27T20:00:08.875Z,550613,https://www.youtube.com/watch?v=M_KNDtKJJ-8,03:07:07,FALSE
"Jombriel, DFZM - Vitamina (Video Oficial)","Jombriel, DFZM - Vitamina (Video Oficial)
¡Bienvenidos al estreno de ""Vitamina de Jombriel, DFZM. Disfruta de esta colaboración única y suscríbete para no perderte nuestros próximos lanzamient...",l0H-YaOaIIY,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/l0H-YaOaIIY/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/l0H-YaOaIIY/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/l0H-YaOaIIY/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/l0H-YaOaIIY/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/l0H-YaOaIIY/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/l0H-YaOaIIY/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/l0H-YaOaIIY/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/l0H-YaOaIIY/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/l0H-YaOaIIY/3.jpg', 'width': 120, 'height': 90}]",Jombriel,UC7YuytQT_etoBPHvV3xbRHg,https://www.youtube.com/channel/UC7YuytQT_etoBPHvV3xbRHg,FALSE,3 days ago,2025-02-28T20:00:08.875Z,1244643,https://www.youtube.com/watch?v=l0H-YaOaIIY,01:58:39,FALSE
Jorjiana - ILBB2 (feat. GloRilla) [Official Video],"The official video for Jorjiana's ""ILBB2"" feat. @theofficialGloRilla out now!

Stream ""ILBB2"" here:
https://jorjiana.lnk.to/ilbb2

Follow Jorjiana:
https://www.instagram.com/jorjiana219
https://www...",BwnSHGL8D3w,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/BwnSHGL8D3w/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/BwnSHGL8D3w/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/BwnSHGL8D3w/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/BwnSHGL8D3w/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/BwnSHGL8D3w/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/BwnSHGL8D3w/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/BwnSHGL8D3w/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/BwnSHGL8D3w/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/BwnSHGL8D3w/3.jpg', 'width': 120, 'height': 90}]",Jorjiana ,UCr2CFKKouASzNA-00QxXXgQ,https://www.youtube.com/channel/UCr2CFKKouASzNA-00QxXXgQ,FALSE,10 days ago,2025-02-21T20:00:08.875Z,146090,https://www.youtube.com/watch?v=BwnSHGL8D3w,03:26:26,FALSE
BossMan Dlow - Sum Out Of Nun (Official Music Video),"Stream ""Sum Out Of Nun"" On All Platforms:
https://bossmandlow.lnk.to/SumOutOfNun

Follow BossMan Dlow:
Instagram: https://BossmanDlow.lnk.to/Instagram
Tiktok: https://BossmanDlow.lnk.to/TikTok...",goPvJmS1nEA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/goPvJmS1nEA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/goPvJmS1nEA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/goPvJmS1nEA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/goPvJmS1nEA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/goPvJmS1nEA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/goPvJmS1nEA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/goPvJmS1nEA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/goPvJmS1nEA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/goPvJmS1nEA/3.jpg', 'width': 120, 'height': 90}]",BossMan Dlow,UC1NZP8d-VFjV-kKSo6lDBig,https://www.youtube.com/channel/UC1NZP8d-VFjV-kKSo6lDBig,FALSE,4 days ago,2025-02-27T20:00:08.875Z,733292,https://www.youtube.com/watch?v=goPvJmS1nEA,03:16:03,FALSE
20 YouTubers Compete in Biggest Trick Shot Contest Ever!,Welcome to the 1st Annual TRICK SHOT WORLD CHAMPIONSHIP! We invited some of the world's best trick shot teams to a competition that gets harder and harder until only one is left standing. Who...,jvUX3ocBSCk,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/jvUX3ocBSCk/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/jvUX3ocBSCk/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/jvUX3ocBSCk/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/jvUX3ocBSCk/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/jvUX3ocBSCk/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/jvUX3ocBSCk/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/jvUX3ocBSCk/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/jvUX3ocBSCk/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/jvUX3ocBSCk/3.jpg', 'width': 120, 'height': 90}]",Dude Perfect,UCRijo3ddMTht_IHyNSNXpNQ,https://www.youtube.com/@dudeperfect,TRUE,9 days ago,2025-02-22T20:00:08.875Z,279974,https://www.youtube.com/watch?v=jvUX3ocBSCk,02:58:13,FALSE
Apes Freaked Out When I Spoke Their Language,"Thanks to MyHeritage for sponsoring this video – go to https://bit.ly/XIAO_MH and use coupon code XIAO for free shipping on your order!

I spent weeks secretly studying ape communication...",drEfteACl-E,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/drEfteACl-E/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/drEfteACl-E/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/drEfteACl-E/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/drEfteACl-E/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/drEfteACl-E/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/drEfteACl-E/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/drEfteACl-E/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/drEfteACl-E/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/drEfteACl-E/3.jpg', 'width': 120, 'height': 90}]",Xiaomanyc 小马在纽约,UCLNoXf8gq6vhwsrYp-l0J-Q,https://www.youtube.com/@xiaomanyc,TRUE,4 days ago,2025-02-27T20:00:08.876Z,61840,https://www.youtube.com/watch?v=drEfteACl-E,03:02:42,FALSE
the weirdest tech of 2025,"thanks to Sundays for Dogs for sponsoring this video! use code GREG for 50% off your 2 week trial of Sundays for Dogs:
https://www.sundaysfordogs.com/GREG

edited by @jakeshotfriend",_0Dp9I3_7aQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/_0Dp9I3_7aQ/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/_0Dp9I3_7aQ/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/_0Dp9I3_7aQ/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/_0Dp9I3_7aQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/_0Dp9I3_7aQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/_0Dp9I3_7aQ/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/_0Dp9I3_7aQ/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/_0Dp9I3_7aQ/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/_0Dp9I3_7aQ/3.jpg', 'width': 120, 'height': 90}]",2 Danny 2 Furious,UCoo-9GEm2mpyYIXSptrKIpA,https://www.youtube.com/@2Danny2Furious,FALSE,4 days ago,2025-02-27T20:00:08.876Z,279873,https://www.youtube.com/watch?v=_0Dp9I3_7aQ,02:42:08,FALSE
Trying the Most Expensive Chocolate!,"Use code 50JAKEWEBBER to get 50% OFF plus free shipping on your first Factor box at https://bit.ly/4hxXNqI

MERCH https://jakemerch.com
SOCIAL PAGES
Instagram: https://www.instagram.com/jakewebbe...",1wvzY4CzLAU,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/1wvzY4CzLAU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/1wvzY4CzLAU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/1wvzY4CzLAU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/1wvzY4CzLAU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/1wvzY4CzLAU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/1wvzY4CzLAU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/1wvzY4CzLAU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/1wvzY4CzLAU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/1wvzY4CzLAU/3.jpg', 'width': 120, 'height': 90}]",Jake Webber,UCzfScS0MkYf1EHTPFCYt79Q,https://www.youtube.com/@Jakewebber9,TRUE,2 days ago,2025-03-01T20:00:08.876Z,1634838,https://www.youtube.com/watch?v=1wvzY4CzLAU,00:57:11,FALSE
I Survived the Apocalypse by Harassing Wildlife Over and Over and Over - The Long Dark,"🕹 Get a browser that’s literally better at everything: https://operagx.gg/LetsGameItOut13  Sponsored by Opera GX!

Opera GX LGIO Mod ► https://store.gx.me/mods/izhu09/let-s-game-it-out/...",SyXFU0Op5fc,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/SyXFU0Op5fc/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/SyXFU0Op5fc/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/SyXFU0Op5fc/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/SyXFU0Op5fc/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/SyXFU0Op5fc/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/SyXFU0Op5fc/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/SyXFU0Op5fc/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/SyXFU0Op5fc/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/SyXFU0Op5fc/3.jpg', 'width': 120, 'height': 90}]",Let's Game It Out,UCto7D1L-MiRoOziCXK9uT5Q,https://www.youtube.com/@LetsGameItOut,TRUE,1 day ago,2025-03-02T20:00:08.876Z,154239,https://www.youtube.com/watch?v=SyXFU0Op5fc,03:12:20,FALSE
Leah Kateb Joins Brittany Broski's Royal Court,"Hear, Hear! All the way from the Isle of Love, please welcome Leah Kateb to the realm! 🐉🏰💜

thank you, leah, for traversing land and sea to spread love in the hopes of earning a seat...",DQCvuD04zIQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/DQCvuD04zIQ/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/DQCvuD04zIQ/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/DQCvuD04zIQ/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/DQCvuD04zIQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/DQCvuD04zIQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/DQCvuD04zIQ/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/DQCvuD04zIQ/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/DQCvuD04zIQ/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/DQCvuD04zIQ/3.jpg', 'width': 120, 'height': 90}]",Royal Court,UCMSqyGyyqI_zWkyS22pk7bA,https://www.youtube.com/@royalcourt,TRUE,3 days ago,2025-02-28T20:00:08.876Z,1701405,https://www.youtube.com/watch?v=DQCvuD04zIQ,01:20:52,FALSE
